iso3,year,event_date,source,admin1,admin2,location,event_type,sub_event_type,interaction,fatalities,timestamp,latitude,longitude,geo_precision,time_precision
ZWE,2017,2017-11-08,Newsday (Zimbabwe),Bulawayo,Bulawayo,Makokoba,Protests,Peaceful protest,60,0,1618597729,-20.1419,28.5753,1,1
ZWE,2017,2017-11-08,Newsday (Zimbabwe),Masvingo,Bikita,Bikita,Violence against civilians,Attack,37,0,1618597729,-20.0833,31.6167,1,2
ZWE,2017,2017-11-08,Local Source,Manicaland,Mutare,Marange,Violence against civilians,Attack,17,0,1618597729,-19.25,32.2667,1,1
ZWE,2017,2017-11-07,Local Source,Mashonaland Central,Rushinga,Rushinga,Violence against civilians,Attack,37,0,1634586993,-16.6333,32.0167,2,1
ZWE,2017,2017-11-05,Local Source,Harare,Epworth,Epworth,Violence against civilians,Attack,37,0,1634586993,-17.8794,31.1244,1,1
ZWE,2017,2017-11-04,Herald (Zimbabwe),Bulawayo,Bulawayo,Bulawayo,Riots,Violent demonstration,50,0,1618597729,-20.15,28.58,1,1
ZWE,2017,2017-11-04,Local Source,Manicaland,Mutare,Marange,Violence against civilians,Attack,17,0,1618597729,-19.25,32.2667,1,1
ZWE,2017,2017-11-03,Local Source,Midlands,Gweru,Chiwundura,Violence against civilians,Attack,17,0,1618597729,-19.184,30.0137,1,1
ZWE,2017,2017-11-01,Newsday (Zimbabwe),Harare,Chitungwiza,Chitungwiza,Protests,Peaceful protest,60,0,1618597729,-18.0127,31.0756,1,2
ZWE,2017,2017-11-01,Newsday (Zimbabwe),Midlands,Kwekwe,Silobela,Riots,Mob violence,15,0,1618597729,-18.9833,29.3,2,2
ZWE,2017,2017-11-01,Newsday (Zimbabwe),Manicaland,Makoni,Headlands,Strategic developments,Looting/property destruction,17,0,1618597729,-18.2833,32.05,2,2
ZWE,2017,2017-11-01,CAJ News,Matabeleland South,Matobo,Matobo,Strategic developments,Arrests,17,0,1618597729,-20.4166,28.4833,2,2
ZWE,2017,2017-11-01,Newsday (Zimbabwe),Mashonaland Central,Mazowe,Mazowe,Riots,Mob violence,15,0,1618597729,-17.5166,30.9667,1,2
ZWE,2017,2017-11-01,Local Source,Mashonaland West,Chinhoyi Urban,Chinhoyi,Violence against civilians,Attack,37,0,1618597729,-17.3666,30.2,2,1
ZWE,2017,2017-11-01,Local Source,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-10-31,263chat ZW,Harare,Harare Urban,Harare,Riots,Mob violence,57,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-10-31,New Zimbabwe,Harare,Harare Urban,Harare,Riots,Mob violence,15,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-10-31,Herald (Zimbabwe),Midlands,Gweru Urban,Gweru,Riots,Mob violence,15,0,1618597729,-19.45,29.82,1,1
ZWE,2017,2017-10-25,Bulawayo24,Harare,Chitungwiza,Chitungwiza,Riots,Mob violence,57,0,1618597729,-18.0127,31.0756,1,1
ZWE,2017,2017-10-25,Bulawayo24,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,37,0,1618597729,-18.0127,31.0756,1,1
ZWE,2017,2017-10-24,Bulawayo24,Manicaland,Chipinge Urban,Chipinge,Protests,Peaceful protest,60,0,1618597729,-20.2,32.6167,1,1
ZWE,2017,2017-10-23,Bulawayo24,Midlands,Gweru Urban,Gweru,Riots,Mob violence,15,0,1618597729,-19.45,29.82,1,1
ZWE,2017,2017-10-22,Bulawayo24,Harare,Chitungwiza,Chitungwiza,Riots,Mob violence,55,0,1634586992,-18.0127,31.0756,1,1
ZWE,2017,2017-10-18,Bulawayo24,Matabeleland South,Bulilima,Solusi,Protests,Protest with intervention,16,0,1618597729,-20.2545,28.0384,1,2
ZWE,2017,2017-10-18,Local Source,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,37,0,1634586993,-18.0127,31.0756,1,1
ZWE,2017,2017-10-16,Local Source,Harare,Chitungwiza,Chitungwiza,Explosions/Remote violence,Grenade,37,0,1634586993,-18.0127,31.0756,1,1
ZWE,2017,2017-10-15,Local Source,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Abduction/forced disappearance,37,0,1634586992,-18.0127,31.0756,1,1
ZWE,2017,2017-10-15,Local Source,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1634586992,-18.0127,31.0756,1,1
ZWE,2017,2017-10-14,Bulawayo24,Matabeleland South,Beitbridge Urban,Beitbridge,Riots,Violent demonstration,50,0,1618597729,-22.2167,29.9833,1,1
ZWE,2017,2017-10-12,Bulawayo24; Newsday (Zimbabwe),Harare,Harare Urban,Harare,Riots,Mob violence,15,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-10-10,Bulawayo24,Harare,Harare Urban,Harare,Strategic developments,Looting/property destruction,17,0,1618597729,-17.8277,31.0534,2,1
ZWE,2017,2017-10-07,New Zimbabwe,Harare,Harare Urban,Mbare,Riots,Mob violence,55,0,1634586993,-17.8581,31.0372,1,1
ZWE,2017,2017-10-03,Bulawayo24,Mashonaland Central,Mazowe,Mazowe,Violence against civilians,Attack,37,0,1618597729,-17.5166,30.9667,2,1
ZWE,2017,2017-10-02,Zimbabwe Standard,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1618597729,-18.0127,31.0756,1,1
ZWE,2017,2017-10-01,Zimbabwe Standard,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1618597729,-18.0127,31.0756,1,1
ZWE,2017,2017-10-01,Bulawayo24,Mashonaland Central,Mazowe,Mazowe,Violence against civilians,Attack,37,0,1618597729,-17.5166,30.9667,2,1
ZWE,2017,2017-09-29,AFP; EWN,Harare,Harare Urban,Harare,Protests,Excessive force against protesters,16,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-09-21,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Riots,Violent demonstration,15,0,1618597729,-20.15,28.58,1,1
ZWE,2017,2017-09-20,Newsday (Zimbabwe),Harare,Harare Urban,Mbare,Protests,Protest with intervention,16,0,1618597729,-17.8581,31.0372,1,1
ZWE,2017,2017-09-20,Herald (Zimbabwe),Mashonaland East,Marondera Urban,Marondera,Riots,Mob violence,57,0,1618597729,-18.1833,31.55,1,1
ZWE,2017,2017-09-19,Chronicle (Zimbabwe),Matabeleland South,Umzingwane,Esigodini,Battles,Armed clash,13,0,1618597729,-20.3,28.9333,1,1
ZWE,2017,2017-09-18,Local Source,Midlands,Gokwe South Urban,Gokwe,Violence against civilians,Attack,37,0,1634586992,-18.2166,28.9333,2,1
ZWE,2017,2017-09-16,Bulawayo24,Manicaland,Mutare,Odzi,Battles,Armed clash,38,0,1618597729,-18.9666,32.3833,1,1
ZWE,2017,2017-09-12,Newsday (Zimbabwe),Bulawayo,Bulawayo,Bulawayo,Protests,Protest with intervention,16,0,1618597729,-20.15,28.58,1,1
ZWE,2017,2017-09-12,Newsday (Zimbabwe),Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1634586993,-17.8277,31.0534,1,1
ZWE,2017,2017-09-09,Local Source,Mashonaland Central,Mazowe,Whitecliffe,Violence against civilians,Attack,37,0,1634586993,-17.3833,31,1,1
ZWE,2017,2017-09-09,Local Source,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,37,0,1634586993,-18.0127,31.0756,1,1
ZWE,2017,2017-09-06,Bulawayo24,Harare,Chitungwiza,Chitungwiza,Riots,Violent demonstration,50,0,1618597729,-18.0127,31.0756,1,1
ZWE,2017,2017-09-05,Local Source,Harare,Epworth,Epworth,Violence against civilians,Attack,37,0,1634586993,-17.8794,31.1244,1,1
ZWE,2017,2017-09-04,Newsday (Zimbabwe),Harare,Chitungwiza,Chitungwiza,Riots,Violent demonstration,15,0,1618597729,-18.0127,31.0756,1,1
ZWE,2017,2017-08-30,Zimbabwe Peace Project,Harare,Harare Urban,Mbare,Violence against civilians,Attack,37,0,1618597729,-17.8581,31.0372,1,1
ZWE,2017,2017-08-30,Bulawayo24,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-08-30,Herald (Zimbabwe),Mashonaland West,Sanyati,Chakari,Riots,Mob violence,57,0,1618597729,-18.0667,29.85,1,2
ZWE,2017,2017-08-30,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-08-25,Zimbabwe Peace Project,Harare,Harare Urban,Mbare,Riots,Mob violence,55,0,1618597729,-17.8581,31.0372,1,1
ZWE,2017,2017-08-24,Zimbabwe Peace Project,Harare,Harare Urban,Highfield,Violence against civilians,Attack,37,0,1618597729,-17.8858,30.9919,1,1
ZWE,2017,2017-08-24,Zimbabwe Peace Project,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-08-23,New Zimbabwe,Mashonaland Central,Mazowe,Mazowe,Strategic developments,Looting/property destruction,37,0,1618597729,-17.5166,30.9667,1,1
ZWE,2017,2017-08-23,New Zimbabwe,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-08-23,Bulawayo24,Harare,Harare Urban,Harare,Strategic developments,Looting/property destruction,33,0,1618597729,-17.8277,31.0534,1,2
ZWE,2017,2017-08-23,Zimbabwe Citizens Movement,Manicaland,Mutare,Marange,Violence against civilians,Attack,78,0,1618597729,-19.25,32.2667,1,1
ZWE,2017,2017-08-23,Newsday (Zimbabwe),Harare,Chitungwiza,Chitungwiza,Riots,Violent demonstration,50,0,1618597729,-18.0127,31.0756,1,2
ZWE,2017,2017-08-20,New Zimbabwe,Harare,Harare Urban,Harare,Protests,Protest with intervention,16,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-08-20,Zimbabwe Citizens Movement,Midlands,Chirumhanzu,Chaka,Violence against civilians,Attack,17,0,1618597729,-19.5172,30.6928,1,1
ZWE,2017,2017-08-20,Local Source,Harare,Epworth,Epworth,Violence against civilians,Attack,37,0,1634586993,-17.8794,31.1244,1,1
ZWE,2017,2017-08-20,Zimbabwe Citizens Movement,Masvingo,Masvingo,Mashate,Violence against civilians,Attack,37,0,1634586994,-20.45,30.9833,1,1
ZWE,2017,2017-08-15,Zimbabwe Peace Project,Mashonaland East,Goromonzi,Goromonzi,Violence against civilians,Attack,37,0,1634586994,-17.85,31.3833,2,3
ZWE,2017,2017-08-14,Local Source,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-08-13,Bulawayo24,Midlands,Kwekwe Urban,Kwekwe,Riots,Mob violence,55,0,1618597729,-18.9166,29.8167,1,1
ZWE,2017,2017-08-11,Bulawayo24,Matabeleland South,Gwanda Urban,Gwanda,Protests,Peaceful protest,60,0,1618597729,-20.9333,29,1,1
ZWE,2017,2017-08-11,Local Source,Manicaland,Mutare,Marange,Violence against civilians,Attack,17,0,1618597729,-19.25,32.2667,1,1
ZWE,2017,2017-08-10,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Riots,Mob violence,15,0,1618597729,-20.15,28.58,1,1
ZWE,2017,2017-08-08,Local Source,Harare,Epworth,Epworth,Violence against civilians,Attack,37,0,1634586993,-17.8794,31.1244,1,1
ZWE,2017,2017-08-06,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Riots,Mob violence,55,0,1634586992,-20.15,28.58,1,1
ZWE,2017,2017-08-05,Local Source,Harare,Harare Urban,Highfield,Violence against civilians,Attack,37,0,1634586992,-17.8858,30.9919,1,1
ZWE,2017,2017-08-05,Local Source,Harare,Epworth,Epworth,Violence against civilians,Attack,37,0,1638981222,-17.8794,31.1244,1,1
ZWE,2017,2017-08-04,Zimbabwe Peace Project,Midlands,Gweru,Chiwundura,Violence against civilians,Attack,37,0,1638981222,-19.184,30.0137,1,1
ZWE,2017,2017-08-03,Newsday (Zimbabwe),Mashonaland East,Marondera Urban,Marondera,Protests,Protest with intervention,16,0,1618597729,-18.1833,31.55,1,1
ZWE,2017,2017-08-01,Bulawayo24,Harare,Harare Urban,Harare,Battles,Armed clash,11,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-08-01,Local Source,Manicaland,Mutare,Marange,Violence against civilians,Attack,17,0,1618597729,-19.25,32.2667,1,2
ZWE,2017,2017-07-31,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-07-30,Bulawayo24,Manicaland,Nyanga,Nyanga,Violence against civilians,Attack,37,0,1634586992,-18.2166,32.75,1,1
ZWE,2017,2017-07-28,Bulawayo24,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-07-27,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597729,-17.8277,31.0534,1,1
ZWE,2017,2017-07-26,New Zimbabwe,Midlands,Kwekwe Urban,Kwekwe,Riots,Violent demonstration,15,0,1618597729,-18.9166,29.8167,1,1
ZWE,2017,2017-07-24,New Zimbabwe,Mashonaland Central,Mazowe,Mazowe,Riots,Mob violence,57,0,1634586993,-17.5166,30.9667,1,1
ZWE,2017,2017-07-24,Zimbabwe Peace Project,Harare,Harare Urban,Mbare,Violence against civilians,Attack,37,0,1634586994,-17.8581,31.0372,1,1
ZWE,2017,2017-07-23,Local Source,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,37,0,1638981222,-18.0127,31.0756,1,1
ZWE,2017,2017-07-22,Bulawayo24,Matabeleland North,Lupane,Lupane,Riots,Violent demonstration,50,0,1618597729,-18.9333,27.7667,1,1
ZWE,2017,2017-07-22,New Zimbabwe; Newsday (Zimbabwe),Midlands,Gweru Urban,Gweru,Protests,Protest with intervention,16,0,1634586991,-19.45,29.82,1,1
ZWE,2017,2017-07-22,Zimbabwe Peace Project,Mashonaland East,Marondera Urban,Marondera,Violence against civilians,Attack,37,0,1634586994,-18.1833,31.55,1,1
ZWE,2017,2017-07-21,Zimbabwe Peace Project,Matabeleland North,Binga,Siansundu,Violence against civilians,Attack,37,0,1618597729,-17.9889,27.2267,1,1
ZWE,2017,2017-07-19,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Riots,Mob violence,15,0,1618597729,-20.15,28.58,1,2
ZWE,2017,2017-07-19,Newsday (Zimbabwe),Manicaland,Mutare Urban,Mutare,Protests,Peaceful protest,60,0,1618597729,-18.9707,32.6709,1,2
ZWE,2017,2017-07-19,Zimbabwe Peace Project,Mashonaland Central,Mazowe,Mazowe,Riots,Mob violence,15,0,1618597729,-17.5166,30.9667,1,1
ZWE,2017,2017-07-19,New Zimbabwe; Heal Zimbabwe,Harare,Harare Urban,Harare,Strategic developments,Looting/property destruction,33,0,1634586991,-17.8277,31.0534,1,1
ZWE,2017,2017-07-18,Bulawayo24,Manicaland,Mutare,Marange,Battles,Armed clash,38,1,1618597729,-19.25,32.2667,1,1
ZWE,2017,2017-07-18,New Zimbabwe; Heal Zimbabwe,Harare,Harare Urban,Kuwadzana,Strategic developments,Looting/property destruction,33,0,1634586991,-17.8252,30.9263,1,1
ZWE,2017,2017-07-17,Bulawayo24,Mashonaland West,Karoi Urban,Karoi,Riots,Mob violence,15,0,1618597729,-16.8166,29.6833,1,1
ZWE,2017,2017-07-17,News24 (South Africa),Bulawayo,Bulawayo,Bulawayo,Riots,Mob violence,15,0,1618597729,-20.15,28.58,1,2
ZWE,2017,2017-07-16,Local Source,Harare,Epworth,Epworth,Riots,Mob violence,57,0,1634586993,-17.8794,31.1244,1,1
ZWE,2017,2017-07-15,Bulawayo24,Harare,Chitungwiza,Chitungwiza,Strategic developments,Headquarters or base established,30,0,1618597729,-18.0127,31.0756,1,3
ZWE,2017,2017-07-15,Bulawayo24,Mashonaland Central,Bindura Urban,Bindura,Strategic developments,Looting/property destruction,37,0,1634586992,-17.2964,31.3297,2,3
ZWE,2017,2017-07-15,Bulawayo24,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,37,0,1634586992,-18.0127,31.0756,1,3
ZWE,2017,2017-07-15,Zimbabwe Peace Project,Mashonaland East,Marondera Urban,Marondera,Violence against civilians,Attack,37,0,1634586994,-18.1833,31.55,1,3
ZWE,2017,2017-07-15,New Zimbabwe,Mashonaland East,Marondera Urban,Marondera,Riots,Mob violence,57,0,1638820343,-18.1833,31.55,2,3
ZWE,2017,2017-07-13,Chronicle (Zimbabwe),Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597729,-20.15,28.58,1,1
ZWE,2017,2017-07-12,Local Source,Manicaland,Mutare,Marange,Violence against civilians,Attack,17,0,1618597729,-19.25,32.2667,1,1
ZWE,2017,2017-07-12,VOA,Harare,Harare Urban,Harare,Riots,Violent demonstration,15,0,1634586994,-17.8277,31.0534,1,1
ZWE,2017,2017-07-07,Zimbabwe Peace Project,Harare,Harare Urban,Dzivaresekwa,Riots,Mob violence,55,0,1618597729,-17.8227,30.9553,1,1
ZWE,2017,2017-07-07,Herald (Zimbabwe),Midlands,Kwekwe,Silobela,Battles,Armed clash,13,1,1618597729,-18.9833,29.3,1,1
ZWE,2017,2017-07-03,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Attack,37,0,1618597730,-20.15,28.58,1,1
ZWE,2017,2017-06-29,Bulawayo24,Harare,Harare Urban,Harare,Riots,Violent demonstration,15,1,1618597730,-17.8277,31.0534,1,1
ZWE,2017,2017-06-29,Local Source,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597730,-17.8277,31.0534,1,1
ZWE,2017,2017-06-28,Local Source,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Abduction/forced disappearance,37,0,1618597730,-18.0127,31.0756,1,1
ZWE,2017,2017-06-28,Bulawayo24,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597730,-17.8277,31.0534,1,1
ZWE,2017,2017-06-26,Bulawayo24,Harare,Harare Urban,Harare,Protests,Protest with intervention,16,0,1618597730,-17.8277,31.0534,1,1
ZWE,2017,2017-06-25,Radio Okapi,Mashonaland West,Sanyati,Sanyati,Violence against civilians,Attack,37,0,1634586993,-17.9527,29.3033,2,1
ZWE,2017,2017-06-23,Newsday (Zimbabwe),Mashonaland East,Murehwa,Macheke,Riots,Mob violence,55,0,1618597730,-18.15,31.85,1,1
ZWE,2017,2017-06-22,New Zimbabwe; Local Source,Manicaland,Makoni,Rusape,Protests,Excessive force against protesters,16,0,1618597730,-18.7333,32.0333,2,1
ZWE,2017,2017-06-20,Zimbabwe Peace Project,Midlands,Gokwe South Urban,Gokwe,Riots,Violent demonstration,50,0,1618597730,-18.2166,28.9333,2,1
ZWE,2017,2017-06-18,Zimbabwe Peace Project,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,37,0,1634586994,-18.0127,31.0756,1,1
ZWE,2017,2017-06-17,Local Source,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,37,0,1618597730,-18.0127,31.0756,1,1
ZWE,2017,2017-06-17,Zimbabwe Peace Project,Mashonaland West,Kadoma Urban,Rimuka,Riots,Violent demonstration,55,0,1634586994,-18.35,29.8833,1,1
ZWE,2017,2017-06-16,Local Source,Harare,Harare Urban,Harare,Protests,Protest with intervention,16,0,1618597730,-17.8277,31.0534,1,1
ZWE,2017,2017-06-16,Local Source,Mashonaland East,Marondera Urban,Marondera,Violence against civilians,Attack,37,0,1634586992,-18.1833,31.55,1,1
ZWE,2017,2017-06-15,Bulawayo24,Harare,Chitungwiza,Chitungwiza,Strategic developments,Looting/property destruction,37,0,1634586992,-18.0127,31.0756,1,3
ZWE,2017,2017-06-15,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1634586992,-17.8277,31.0534,1,1
ZWE,2017,2017-06-14,Zimbabwe Peace Project,Manicaland,Mutare Urban,Mutare,Strategic developments,Looting/property destruction,37,0,1618597730,-18.9707,32.6709,1,1
ZWE,2017,2017-06-11,Bulawayo24,Matabeleland South,Insiza,Shangani,Violence against civilians,Attack,37,0,1618597730,-19.7833,29.3667,1,1
ZWE,2017,2017-06-10,Zimbabwe Peace Project,Midlands,Gweru Urban,Mkoba,Violence against civilians,Attack,37,0,1634586995,-19.4667,29.7667,1,1
ZWE,2017,2017-06-07,Local Source,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597730,-17.8277,31.0534,1,1
ZWE,2017,2017-06-05,Zimbabwe Peace Project,Midlands,Gweru,Chiwundura,Riots,Violent demonstration,50,0,1618597730,-19.184,30.0137,1,1
ZWE,2017,2017-06-05,Daily News (South Africa),Harare,Harare Urban,Kuwadzana,Violence against civilians,Attack,37,0,1618597730,-17.8252,30.9263,1,1
ZWE,2017,2017-05-31,Bulawayo24,Matabeleland North,Bubi,Inyati,Riots,Violent demonstration,15,0,1618597730,-19.6756,28.8469,1,1
ZWE,2017,2017-05-30,Newsday (Zimbabwe),Bulawayo,Bulawayo,Bulawayo,Protests,Protest with intervention,16,0,1618597730,-20.15,28.58,1,1
ZWE,2017,2017-05-29,Bulawayo24,Matabeleland North,Bubi,Inyati,Protests,Peaceful protest,60,0,1618597730,-19.6756,28.8469,1,1
ZWE,2017,2017-05-29,Newsday (Zimbabwe),Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597730,-20.15,28.58,1,1
ZWE,2017,2017-05-28,New Zimbabwe,Harare,Harare Urban,Mabvuku,Violence against civilians,Attack,37,0,1633382056,-17.85,31.1833,1,1
ZWE,2017,2017-05-23,Zimbabwe Peace Project,Harare,Harare Urban,Kuwadzana,Riots,Mob violence,55,0,1618597730,-17.8252,30.9263,1,1
ZWE,2017,2017-05-23,New Zimbabwe,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597730,-17.8277,31.0534,1,1
ZWE,2017,2017-05-23,Local Source,Manicaland,Makoni,Makoni,Violence against civilians,Attack,37,0,1618597730,-18.7166,31.9833,2,1
ZWE,2017,2017-05-22,ZimRights,Mashonaland Central,Mvurwi,Mvurwi,Violence against civilians,Attack,37,0,1618597730,-17.0333,30.85,2,1
ZWE,2017,2017-05-21,Newsday (Zimbabwe); Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Riots,Mob violence,55,0,1618597730,-20.15,28.58,1,1
ZWE,2017,2017-05-21,Zimbabwe Peace Project,Midlands,Gweru,Chiwundura,Violence against civilians,Attack,37,0,1634586994,-19.184,30.0137,1,1
ZWE,2017,2017-05-19,Newsday (Zimbabwe),Matabeleland South,Plumtree,Plumtree,Protests,Peaceful protest,60,0,1618597730,-20.4833,27.8167,1,1
ZWE,2017,2017-05-19,VOA,Matabeleland North,Lupane,Lupane,Violence against civilians,Attack,17,0,1634586994,-18.9333,27.7667,2,1
ZWE,2017,2017-05-19,Local Source,Midlands,Mberengwa,Mberengwa,Violence against civilians,Attack,37,0,1638981222,-20.4833,29.9167,1,1
ZWE,2017,2017-05-17,Bulawayo24,Mashonaland West,Karoi Urban,Karoi,Riots,Mob violence,15,0,1618597730,-16.8166,29.6833,1,1
ZWE,2017,2017-05-17,Newsday (Zimbabwe),Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597730,-20.15,28.58,1,1
ZWE,2017,2017-05-17,Zimbabwe Peace Project,Manicaland,Buhera,Buhera,Violence against civilians,Attack,37,0,1634586994,-19.3333,31.4333,1,1
ZWE,2017,2017-05-16,Local Source,Manicaland,Makoni,Headlands,Violence against civilians,Attack,37,0,1618597730,-18.2833,32.05,1,1
ZWE,2017,2017-05-16,Local Source,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597730,-17.8277,31.0534,1,1
ZWE,2017,2017-05-15,Newsday (Zimbabwe),Masvingo,Masvingo Urban,Masvingo,Riots,Mob violence,15,0,1618597730,-20.0833,30.8333,1,2
ZWE,2017,2017-05-13,Local Source,Mashonaland West,Hurungwe,Chiroti,Violence against civilians,Attack,37,0,1634586992,-17.0333,29.1333,1,1
ZWE,2017,2017-05-13,Zimbabwe Peace Project,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1634586994,-17.8277,31.0534,1,1
ZWE,2017,2017-05-12,Local Source,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597730,-17.8277,31.0534,1,1
ZWE,2017,2017-05-12,Local Source,Midlands,Mberengwa,Mberengwa,Violence against civilians,Attack,37,0,1638981222,-20.4833,29.9167,2,1
ZWE,2017,2017-05-11,Local Source,Harare,Chitungwiza,Zengeza,Violence against civilians,Attack,37,0,1634586992,-17.9939,31.0481,1,1
ZWE,2017,2017-05-10,Local Source,Harare,Harare Urban,Harare,Riots,Mob violence,15,0,1618597730,-17.8277,31.0534,1,1
